CHROM,MIN_START,MAX_END,AVG_START,AVG_END,AVG_SIZE,AVG_QUAL,SAMPLES_COUNT,SAMPLES_PERCENT,SIZE_STDEV,RSSD,BREAKPOINT_WINDOW,BREAKPOINT_PRECISION,START_BREAKPOINT_CONFIDENCE,END_BREAKPOINT_CONFIDENCE,SOFT_CLIP_SUPPORT,SAMPLES_WITH_BP_EVIDENCE,EVIDENCE_CLUSTERED,START_DEPTH_RATIO,END_DEPTH_RATIO,REPEAT_OVERLAP,REPEAT_OVERLAP_BP,REPEAT_OVERLAP_PERCENT,REPEAT_TYPES,REPEAT_NAMES,REPEAT_FAMILIES,REPEAT_CLASSES,PRIMARY_REPEAT_TYPE,PRIMARY_REPEAT_NAME,PRIMARY_REPEAT_OVERLAP_BP,NUM_REPEAT_ELEMENTS,REPEAT_DENSITY,DISTANCE_TO_NEAREST_REPEAT,PRIMARY_GENE_NAME,PRIMARY_GENE_START,PRIMARY_GENE_END,PRIMARY_GENE_STRAND,PRIMARY_GENE_OVERLAP_BP,PRIMARY_GENE_DISTANCE
NW_024423344.1,67880384,67887193,67880527.3,67887025.6,6498.3,5586.56,10,100,25.88,0.004,310.7,0.8622500000000001,0.7875000000000001,0.937,43,3,both,0.16,0.933,Yes,5544,83.4814034,LINE;SINE;Simple_repeat,(TTTA)n;HAL1ME;UrsMar-1.201;UrsMar-6.1536,L1;tRNA,LINE;SINE;Simple_repeat,LINE,UrsMar-1.201,5051,6,0.834814034,0,UBAC2,67865829,68038432,+,6641,0
NW_024426996.1,367372,367632,367372,367586.8,214.8,9999,10,100,15.91,0.0741,45.2,0.8140125,0.6825000000000001,0.9455250000000001,53,2,both,0.03,6.696,Yes,201,96.63461538,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.966346154,0,UBE2D3,350580,379332,+,208,0
NW_024426996.1,50521422,50521676,50521462.7,50521673.7,211,9999,10,100,15.57,0.0738,43,0.6787500000000001,0.6825000000000001,0.675,38,1,both,0.223,1.054,Yes,201,96.63461538,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.966346154,0,UBE2K,50502412,50573331,-,208,0
NW_024426996.1,50513245,50513515,50513245,50513481.5,236.5,9999,10,100,21.87,0.0925,43.7,0.7579425,0.67221,0.8436750000000001,63,2,both,0.152,3.815,Yes,201,98.52941176,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.985294118,0,UBE2K,50502412,50573331,-,204,0
NW_024425897.1,1813091,1813314,1813110.2,1813313.1,202.9,9999,10,100,8.67,0.0427,20.1,0.828765,0.71253,0.9450000000000001,51,3,both,0.079,8.538,Yes,200,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,200,1,1,0,UBE2L3,1786470,1839562,-,200,0
NW_024423564.1,51840465,51840667,51840465,51840666.6,201.6,9999,10,100,0.66,0.0033,20,0.7166250000000001,0.69825,0.735,34,4,both,0.786,26.5,Yes,206,100,LINE;SINE,L1ME3G;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,201,2,1,0,UBE2U,51800461,51844607,-,206,0
NW_024424675.1,36867966,36868242,36867966,36868196.1,230.1,9999,10,100,25.26,0.1098,50.5,0.7573125,0.6454350000000001,0.86919,50,4,both,0.059,2.51,Yes,198,92.52336449,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,198,1,0.925233645,0,UBE2V1,36862329,36892131,-,214,0
NW_024425786.1,7232650,7232913,7232650,7232883,233,9999,10,100,19.54,0.0839,39.1,0.883575,0.8811599999999999,0.88599,54,2,both,0.467,6.182,Yes,198,93.83886256,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,198,1,0.938388626,0,UBE4B,7194529,7314857,+,211,0
NW_024425786.1,7280261,7280501,7280261,7280470.9,209.9,9999,10,100,21.12,0.1006,42.2,0.751905,0.723135,0.7806750000000001,43,3,both,0.141,8.9,Yes,190,98.95833333,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,190,1,0.989583333,0,UBE4B,7194529,7314857,+,192,0
NW_024423344.1,10044617,10044924,10044617.1,10044867.8,250.7,9999,10,100,27.75,0.1107,56.3,0.5212500000000001,0.6825000000000001,0.36000000000000004,36,1,both,0.348,0.556,Yes,237,100,Low_complexity;SINE,A-rich;UrsMar-6.1536,tRNA,Low_complexity;SINE,SINE,UrsMar-6.1536,199,3,1,0,UBL3,10008933,10079669,-,237,0
NW_024424675.1,19338540,19338783,19338559.8,19338766.8,207,9999,10,100,10.48,0.0506,36,0.80514,0.878745,0.731535,36,2,both,0.093,10.5,Yes,192,96.48241206,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,192,1,0.964824121,0,UBOX5,19324440,19362594,+,199,0
NW_024424453.1,55536427,55536629,55536427,55536628.5,201.5,9999,10,100,0.5,0.0025,20,0.8512000000000001,0.8316000000000001,0.8708,43,2,both,0.261,1.033,Yes,211,100,DNA;SINE,Charlie1a;UrsMar-6.1536,hAT-Charlie;tRNA,DNA;SINE,SINE,UrsMar-6.1536,201,3,1,0,UBP1,55489062,55540893,-,211,0
NW_024426119.1,9306325,9306552,9306325,9306537.1,212.1,9999,10,100,6.52,0.0307,20,0.8596874999999999,0.8925,0.826875,35,3,both,0.287,3.87,Yes,192,91.86602871,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,192,1,0.918660287,0,UBR1,9199305,9330155,-,209,0
NW_024423343.1,60421863,60422108,60421863,60422059.7,196.7,9999,10,100,19.08,0.097,48.3,0.6739950000000001,0.6825000000000001,0.66549,49,2,both,0.022,5.529,Yes,187,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,187,1,1,0,UBR3,60283125,60513848,-,187,0
NW_024423343.1,60475915,60477200,60475970.9,60476985.8,1014.8,8351.58,10,100,30.82,0.0304,270.2,0.7671225,0.75,0.7842450000000001,52,2,both,1,137,Yes,278,28.71900826,SINE,MIR;UrsMar-1.15,MIR;tRNA,SINE,SINE,MIR,233,2,0.287190083,0,UBR3,60283125,60513848,-,968,0
NW_024427107.1,46806312,46806597,46806337.9,46806556.8,218.9,9999,10,100,19.86,0.0907,66.1,0.669375,0.7087500000000001,0.63,37,2,both,0.076,4.13,Yes,201,98.52941176,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.985294118,0,UBR5,46722337,46855548,-,204,0
NW_024427107.1,10475474,10475756,10475482.3,10475698.7,216.4,9005.2,10,100,22.34,0.1032,65.6,0.8324925000000001,0.857535,0.80745,48,2,both,0.278,5.286,Yes,205,100,LTR;SINE,MLT1D;UrsMar-6.1536,ERVL-MaLR;tRNA,LTR;SINE,SINE,UrsMar-6.1536,201,2,1,0,UBXN2B,10448349,10473360,+,0,2123
NW_024423786.1,54435879,54436126,54435881.3,54436099.5,218.2,7037.7,10,100,18.88,0.0865,37.8,0.9241575,0.903315,0.9450000000000001,49,3,both,0.737,1.319,Yes,199,95.67307692,SINE,UrsMar-1.13;UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,195,2,0.956730769,0,UBXN6,54439019,54449195,+,0,2933
NW_024426552.1,68726349,68726638,68726349,68726590.2,241.2,9999,10,100,18.46,0.0765,47.8,0.7659525,0.9619050000000001,0.57,48,2,both,0.21,0.831,Yes,228,100,SINE;Simple_repeat,(A)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,200,2,1,0,UBXN7,68687440,68746666,-,228,0
NW_024425341.1,11855183,11855445,11855207.3,11855428.5,221.2,9999,10,100,9.7,0.0439,40.8,0.71686,0.65,0.78372,48,2,both,1.01,2,Yes,207,96.27906977,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,207,1,0.962790698,0,UBXN8,11845605,11870108,+,215,0
NW_024425341.1,11862081,11862369,11862081.1,11862322.5,241.4,9008.6,10,100,20.94,0.0867,46.6,0.615,0.6,0.63,38,2,both,0.827,2.567,Yes,227,99.12663755,SINE;Simple_repeat,(T)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,201,2,0.991266376,0,UBXN8,11845605,11870108,+,229,0
NW_024426996.1,49255462,49256441,49255585.2,49256243.1,657.9,5649.44,10,100,21.58,0.0328,321.1,0.6996825,0.6000000000000001,0.799365,51,3,both,2.294,4.25,Yes,553,100,LINE,UrsMar-1.201,L1,LINE,LINE,UrsMar-1.201,553,1,1,0,UCHL1,49215194,49275310,-,553,0
NW_024424008.1,8922055,8922361,8922055,8922274.8,219.8,9999,10,100,34.44,0.1567,86.2,0.8267700000000001,0.7806750000000001,0.8728650000000001,47,5,both,0.19,6.429,Yes,201,100,LINE;SINE,L2c;UrsMar-6.1536,L2;tRNA,LINE;SINE,SINE,UrsMar-6.1536,200,2,1,0,UCP3,8923654,8936757,-,0,1398
NW_024424008.1,8934217,8934476,8934229.6,8934436.5,206.9,9013.7,10,100,13.36,0.0646,52.1,0.7687575000000001,0.8550150000000001,0.6825000000000001,41,2,both,0.179,7.333,Yes,198,98.50746269,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,198,1,0.985074627,0,UCP3,8923654,8936757,-,201,0
NW_024423344.1,65099281,65099535,65099301.2,65099506.2,205,9010.7,10,100,11.05,0.0539,49,0.8560125000000001,0.870345,0.84168,35,2,both,0.382,10.667,Yes,198,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,198,1,1,0,UGGT2,65078241,65251281,-,198,0
NW_024425563.1,64568543,64569179,64568596,64568959.2,363.2,8337.92,10,100,21.67,0.0597,272.8,0.679875,0.6825000000000001,0.67725,36,2,both,0.351,5.389,Yes,355,95.94594595,LINE,L1MD;UrsMar-1.201,L1,LINE,LINE,UrsMar-1.201,353,2,0.959459459,0,UMAD1,64388258,64603964,-,370,0
NW_024426119.1,19609290,19609511,19609307.1,19609499.3,192.2,9999,10,100,7.26,0.0378,28.8,0.823725,0.824985,0.822465,48,3,both,0.253,1.641,Yes,190,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,190,1,1,0,UNC13C,19393067,19931427,-,190,0
NW_024426119.1,19610007,19610274,19610007,19610218.7,211.7,9999,10,100,21.23,0.1003,55.3,0.8538600000000001,0.80997,0.89775,41,2,both,0.217,2.346,Yes,197,98.5,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,197,1,0.985,0,UNC13C,19393067,19931427,-,200,0
NW_024426119.1,19593995,19594103,19593995,19594067.7,72.7,9999,10,100,11.77,0.1619,35.3,0.89313,0.921795,0.864465,39,3,both,0.366,2.615,No,0,0,None,None,None,None,None,None,0,0,0,56,UNC13C,19393067,19931427,-,69,0
NW_024426119.1,19551501,19551660,19551501,19551634,133,9014.5,10,100,8.76,0.0659,26,0.6639675,0.6825000000000001,0.6454350000000001,35,2,both,0,77,Yes,131,100,LTR,MLT1F2,ERVL-MaLR,LTR,LTR,MLT1F2,131,1,1,0,UNC13C,19393067,19931427,-,131,0
NW_024426119.1,19458756,19459005,19458756,19458966.9,210.9,9004.4,10,100,12.83,0.0608,38.1,0.8590575,0.920115,0.798,34,2,both,0.274,4.235,Yes,197,95.63106796,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,197,1,0.95631068,0,UNC13C,19393067,19931427,-,206,0
NW_024423343.1,26224868,26225151,26224873.4,26225093.2,219.8,9999,10,100,22.64,0.103,63.2,0.7865,0.789,0.784,42,2,both,0.945,0.75,Yes,201,95.71428571,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.957142857,0,UNC80,26100020,26313350,-,210,0
NW_024423786.1,679830,680119,679862.4,680081.8,219.4,9007.7,10,100,19.3,0.088,69.6,0.88704,0.909615,0.864465,39,2,both,0.542,7.5,Yes,199,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,199,1,1,0,UROC1,632138,680217,-,199,0
NW_024426552.1,57293549,57293821,57293557.6,57293791.4,233.8,9999,10,100,21.29,0.0911,42.6,0.6215474999999999,0.7647149999999999,0.47838,42,2,both,0.302,1.585,Yes,222,100,SINE;Simple_repeat,(A)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,195,2,1,0,USF3,57250893,57301709,-,222,0
NW_024426552.1,57297066,57297349,57297110,57297330.3,220.3,5055.5,10,100,18.08,0.0821,62.7,0.7867625,0.8254,0.748125,36,2,both,0.824,1.9,Yes,196,94.68599034,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,196,1,0.946859903,0,USF3,57250893,57301709,-,207,0
NW_024424452.1,54655589,54655834,54655606.1,54655811.4,205.3,9999,10,100,12.08,0.0588,39.7,0.7153125,0.6825000000000001,0.748125,38,1,both,0.125,6.769,Yes,196,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,196,1,1,0,USH2A,54107515,54784295,+,196,0
NW_024424452.1,54761534,54761742,54761534,54761724.9,190.9,8018.2,10,100,23.72,0.1243,47.4,0.5211000000000001,0.6825000000000001,0.3597,40,2,both,0.021,1.026,Yes,117,54.16666667,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,117,1,0.541666667,0,USH2A,54107515,54784295,+,216,0
NW_024424564.1,5556438,5556706,5556438,5556656.2,218.2,9999,10,100,24.65,0.113,49.8,0.7288575,0.659715,0.798,30,1,both,0.028,2.033,Yes,203,98.54368932,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,203,1,0.985436893,0,USP15,5510106,5623394,+,206,0
NW_024425119.1,86338,86569,86359.5,86555.8,196.3,8022.1,10,100,24.88,0.1267,49.8,0.6772,0.7664,0.5880000000000001,35,6,both,0.889,2.368,Yes,212,100,LINE;SINE,UrsMar-1.201;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,204,3,1,0,USP18,77382,141442,-,212,0
NW_024423564.1,59892628,59892856,59892633.4,59892848.5,215.1,9999,10,100,3.01,0.014,20,0.654305,0.80157,0.50704,48,2,both,0.298,0.591,Yes,215,100,SINE;Simple_repeat,(A)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,197,2,1,0,USP24,59835850,59968612,+,215,0
NW_024423564.1,59843388,59843651,59843388,59843602.5,214.5,9999,10,100,19.76,0.0921,48.5,0.8840475,0.84672,0.9213749999999999,44,2,both,0.165,2.771,Yes,201,98.04878049,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.980487805,0,USP24,59835850,59968612,+,205,0
NW_024424008.1,53352938,53353201,53352938,53353157.1,219.1,9999,10,100,24.78,0.1131,49.6,0.56125,0.44000000000000006,0.6825000000000001,33,2,both,1.246,7.333,Yes,197,95.16908213,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,197,1,0.951690821,0,USP28,53316137,53373953,+,207,0
NW_024425230.1,39225089,39225376,39225089,39225307.2,218.2,9999,10,100,34.4,0.1577,68.8,0.8141425,0.978285,0.65,46,2,both,0.228,1.108,Yes,201,98.04878049,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.980487805,0,USP3,39144969,39243446,-,205,0
NW_024423675.1,11876870,11877084,11876877.8,11877074.5,196.7,9999,10,100,11.62,0.0591,23.2,0.44375000000000003,0.7875000000000001,0.1,19,6,start,0.514,,Yes,209,100,LINE;SINE,UrsMar-1.201;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,195,3,1,0,USP45,11851026,11918969,-,209,0
NW_024425675.1,22581662,22588173,22581706.6,22587941.3,6234.6,9097.64,10,100,31.1,0.005,276.4,0.7096875,0.75,0.6693749999999999,44,2,both,1.101,19.2,Yes,5520,88.6035313,LINE;SINE;Simple_repeat,(T)n;UrsMar-1.201;UrsMar-6.1536,L1;tRNA,LINE;SINE;Simple_repeat,LINE,UrsMar-1.201,5080,4,0.886035313,0,USP6NL,22575868,22758787,+,6230,0
NW_024423675.1,50091304,50091447,50091312.3,50091437.9,125.6,9999,10,100,4.05,0.0323,20,0.3453125,0.1,0.5906250000000001,16,7,end,,1.459,Yes,89,71.2,Low_complexity;Simple_repeat,(ATA)n;GA-rich,None,Low_complexity;Simple_repeat,Simple_repeat,(ATA)n,45,2,0.712,0,UTRN,49682838,50168003,+,125,0
NW_024423675.1,49881157,49881400,49881172.3,49881374.8,202.5,9999,10,100,9.33,0.0461,40.5,0.7740075000000001,0.6825000000000001,0.865515,60,2,both,0.169,5.4,Yes,198,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,198,1,1,0,UTRN,49682838,50168003,+,198,0
NW_024426774.1,38537530,38537826,38537530,38537772.4,242.4,9999,10,100,34.4,0.1419,68.8,0.79044,0.723135,0.857745,43,2,both,0.162,6.733,Yes,202,100,SINE,MIR;UrsMar-6.1536,MIR;tRNA,SINE,SINE,UrsMar-6.1536,201,2,1,0,VAMP5,38532971,38540224,-,202,0
NW_024424675.1,43365381,43365627,43365381.1,43365590.9,209.8,9999,10,100,21.4,0.102,42.8,0.840825,0.7839,0.89775,46,2,both,0.839,19,Yes,197,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,197,1,1,0,VAPB,43340264,43392666,+,197,0
NW_024424341.1,31029687,31029880,31029687.1,31029879.7,192.6,9999,10,100,0.49,0.0025,20,0.785375,0.8137500000000001,0.757,51,3,both,0.374,1.14,Yes,193,99.48453608,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,193,1,0.994845361,0,VAT1L,30894296,31036178,+,194,0
NW_024424341.1,30993035,30993297,30993035,30993249,214,9007.9,10,100,23.85,0.1114,48,0.7568925,0.6825000000000001,0.8312849999999999,35,1,both,0.488,4.471,Yes,194,97.48743719,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,194,1,0.974874372,0,VAT1L,30894296,31036178,+,199,0
NW_024423564.1,15590589,15590847,15590589.1,15590803.4,214.3,9999,10,100,22.2,0.1036,44.4,0.9271500000000001,0.9814350000000001,0.8728650000000001,51,2,both,0.109,3.889,Yes,193,98.97435897,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,193,1,0.98974359,0,VAV3,15334160,15672327,+,195,0
NW_024426663.1,24818872,24819079,24818872,24819078.6,206.6,9999,10,100,0.49,0.0024,20,0.764255,0.619,0.90951,38,3,both,0.859,7.385,Yes,202,97.11538462,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,202,1,0.971153846,0,VCAN,24718096,24896237,-,208,0
NW_024426663.1,24809975,24810215,24809975,24810185.4,210.4,9999,10,100,13.84,0.0658,29.6,0.6718425,0.49581000000000003,0.847875,38,2,both,0.737,5.933,Yes,200,97.08737864,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,200,1,0.970873786,0,VCAN,24718096,24896237,-,206,0
NW_024426663.1,24873339,24873534,24873339.1,24873534,194.9,8023.6,10,100,0.3,0.0015,20,0.7988700000000001,0.675,0.9227400000000001,40,3,both,0.897,2.897,Yes,196,96.07843137,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,196,1,0.960784314,0,VCAN,24718096,24896237,-,204,0
NW_024426885.1,488366,488626,488366,488585.3,219.3,9999,10,100,15.82,0.0721,40.7,0.7837725,0.8325450000000001,0.735,40,2,both,0.12,46,Yes,212,100,SINE;Simple_repeat,(ATTTT)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,187,2,1,0,VENTX,489067,491699,-,0,489
NW_024425563.1,103061092,103061291,103061092,103061289.6,197.6,9999,10,100,0.92,0.0046,20,0.8094975,0.746025,0.87297,36,3,both,0.068,1.265,Yes,193,96.98492462,LINE,UrsMar-1.201,L1,LINE,LINE,UrsMar-1.201,193,1,0.969849246,0,VOPP1,102953946,103067109,-,199,0
NW_024425563.1,103040010,103040276,103040010,103040225.3,215.3,9999,10,100,16.91,0.0785,50.7,0.9269400000000001,0.93513,0.9187500000000001,44,2,both,0.233,2.339,Yes,201,95.71428571,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.957142857,0,VOPP1,102953946,103067109,-,210,0
NW_024425786.1,9129129,9129356,9129129,9129334.2,205.2,9999,10,100,8.69,0.0424,21.8,0.76285,0.8075,0.7182000000000001,45,3,both,0.972,2.657,Yes,203,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,203,1,1,0,VPS13D,9013696,9274435,+,203,0
NW_024425786.1,9064524,9066104,9064553.6,9065871.9,1318.3,9092.73,10,100,20.42,0.0155,261.7,0.7166250000000001,0.7875000000000001,0.64575,40,1,both,0.17,1.656,Yes,1295,100,LINE,UrsMar-1.201,L1,LINE,LINE,UrsMar-1.201,1295,1,1,0,VPS13D,9013696,9274435,+,1295,0
NW_024426885.1,55809953,55810185,55809979,55810184.1,205.1,9999,10,100,9.41,0.0459,26.9,0.7855574999999999,0.5984999999999999,0.972615,40,5,both,0.183,3.781,Yes,201,98.52941176,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.985294118,0,VPS26A,55781059,55817467,-,204,0
NW_024424452.1,24477131,24477363,24477131,24477347.2,216.2,9010.1,10,100,6.03,0.0279,20,0.43668,0.77336,0.1,15,2,start,1.46,,Yes,222,100,LINE;SINE,L1MC5;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,199,3,1,0,VPS35L,24427582,24537385,-,222,0
NW_024426552.1,78609938,78610147,78609938,78610146.8,208.8,9999,10,100,0.4,0.0019,20,0.780725,0.73815,0.8233,55,3,both,0.263,1.088,Yes,207,98.57142857,SINE;Simple_repeat,(T)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,193,2,0.985714286,0,VPS8,78535028,78781432,-,210,0
NW_024423319.1,68128597,68128871,68128602.4,68128809.7,207.3,9999,10,100,20.32,0.098,66.7,0.7493325000000001,0.6825000000000001,0.816165,40,2,both,0.372,5.1,Yes,200,100,LINE;SINE,UrsMar-1.201;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,197,2,1,0,VSIG4,68094092,68145082,-,200,0
NW_024426774.1,13029073,13029321,13029073,13029284,211,9999,10,100,15.94,0.0756,37,0.8758050000000001,0.878745,0.8728650000000001,45,2,both,0.112,8.7,Yes,199,98.02955665,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,199,1,0.980295567,0,VSNL1,13007875,13106140,+,203,0
NW_024426885.1,39772556,39779027,39772677.8,39778859,6181.2,6268.38,10,100,35.22,0.0057,289.8,0.76875,0.7875000000000001,0.75,40,2,both,0.339,1.182,Yes,5525,87.65667143,LINE;SINE;Simple_repeat,(GCCGCCA)n;(T)n;UrsMar-1.201;UrsMar-6.1536,L1;tRNA,LINE;SINE;Simple_repeat,LINE,UrsMar-1.201,5032,5,0.876566714,0,VSTM4,39723844,39828735,+,6303,0
NW_024426774.1,74940571,74941476,74940601.8,74941212.4,610.5,9094.36,10,100,14.09,0.0231,294.5,0.7481250000000002,0.7875000000000001,0.7087500000000001,40,1,both,0.571,2.277,Yes,607,98.69918699,LINE;Simple_repeat,(T)n;UrsMar-1.201,L1,LINE;Simple_repeat,LINE,UrsMar-1.201,582,2,0.98699187,0,VWA3B,74844589,75054712,+,615,0
NW_024425563.1,60734092,60734356,60734092,60734325.4,233.4,9999,10,100,20.01,0.0857,40,0.84189,0.7155750000000001,0.9682050000000001,40,4,both,0.185,4.238,Yes,201,93.48837209,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.934883721,0,VWDE,60655325,60740087,+,215,0
NW_024423675.1,20965431,20965657,20965431,20965652.3,221.3,9999,10,100,1.62,0.0073,20,0.21595999999999999,0.1,0.33192,19,1,end,,0.237,Yes,226,100,SINE;Simple_repeat,(A)n;MIRb;UrsMar-6.1536,MIR;tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,204,3,1,0,WASF1,20955571,20977001,-,226,0
NW_024426885.1,38925573,38925821,38925579.3,38925784,204.7,9012.6,10,100,13.03,0.0637,43.3,0.8484499999999999,0.8382,0.8587,43,2,both,0.878,1.079,Yes,203,100,DNA;SINE,MER94;UrsMar-6.1536,hAT-Blackjack;tRNA,DNA;SINE,SINE,UrsMar-6.1536,195,3,1,0,WASHC2A,38906638,38957969,-,203,0
NW_024424564.1,40186710,40187361,40186765.5,40187109.9,344.4,9093.64,10,100,13.67,0.0397,306.6,0.8857275,0.94311,0.8283450000000001,50,3,both,0.254,13.8,Yes,312,90.43478261,LINE;Low_complexity,A-rich;UrsMar-1.201,L1,LINE;Low_complexity,LINE,UrsMar-1.201,285,2,0.904347826,0,WASHC4,40149551,40207624,+,345,0
NW_024424564.1,50138553,50138791,50138553,50138758.6,205.6,9999,10,100,12.92,0.0629,32.4,0.73983,0.731535,0.748125,33,2,both,0.273,1.939,Yes,199,100,LINE;SINE,L1MC4;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,196,2,1,0,WBP2NL,50121777,50154409,+,199,0
NW_024423344.1,29486154,29486444,29486154,29486397.3,243.3,9999,10,100,20.34,0.0836,46.7,0.9669975,0.964215,0.96978,33,2,both,0.111,11.125,Yes,229,99.56521739,SINE;Simple_repeat,(T)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,199,2,0.995652174,0,WBP4,29477498,29529333,-,230,0
NW_024425008.1,42143502,42143725,42143502,42143702,200,9999,10,100,7.71,0.0385,23,0.755055,0.63,0.88011,33,1,both,0.165,3.656,Yes,198,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,198,1,1,0,WDHD1,42087900,42145880,-,198,0
NW_024424452.1,70899345,70899605,70899345,70899573.3,228.3,9999,10,100,10.57,0.0463,31.7,0.7148925,0.731535,0.69825,35,2,both,0.043,3.171,Yes,225,100,SINE;Simple_repeat,(ATAA)n;UrsMar-6.1536,tRNA,SINE;Simple_repeat,SINE,UrsMar-6.1536,201,2,1,0,WDR26,70883207,70924836,+,225,0
NW_024426774.1,14914533,14915018,14914585.9,14914810,224.1,8338.25,10,100,31.18,0.1391,260.9,0.8013075000000001,0.61068,0.991935,38,1,both,0.135,1.282,Yes,211,100,LTR;SINE,LTR102_Mam;UrsMar-6.1536,ERVL;tRNA,LTR;SINE,SINE,UrsMar-6.1536,199,2,1,0,WDR35,14914718,14969761,-,26,0
NW_024426663.1,29803348,29803560,29803355.6,29803558.4,202.8,9999,10,100,7.4,0.0365,20,0.7854525000000001,0.8505000000000001,0.7204050000000001,38,5,both,0.5,3.176,Yes,200,100,LINE;SINE,L1M4c;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,193,2,1,0,WDR41,29737035,29810825,+,200,0
NW_024426663.1,29746898,29747191,29746898.1,29747134.6,236.5,7038.7,10,100,37.72,0.1595,75.4,0.9428475000000001,0.9130800000000001,0.972615,43,2,both,0.112,2.436,Yes,201,99.01477833,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,201,1,0.990147783,0,WDR41,29737035,29810825,+,203,0
