CHROM,MIN_START,MAX_END,AVG_START,AVG_END,AVG_SIZE,AVG_QUAL,SAMPLES_COUNT,SAMPLES_PERCENT,SIZE_STDEV,RSSD,BREAKPOINT_WINDOW,BREAKPOINT_PRECISION,START_BREAKPOINT_CONFIDENCE,END_BREAKPOINT_CONFIDENCE,SOFT_CLIP_SUPPORT,SAMPLES_WITH_BP_EVIDENCE,EVIDENCE_CLUSTERED,START_DEPTH_RATIO,END_DEPTH_RATIO,REPEAT_OVERLAP,REPEAT_OVERLAP_BP,REPEAT_OVERLAP_PERCENT,REPEAT_TYPES,REPEAT_NAMES,REPEAT_FAMILIES,REPEAT_CLASSES,PRIMARY_REPEAT_TYPE,PRIMARY_REPEAT_NAME,PRIMARY_REPEAT_OVERLAP_BP,NUM_REPEAT_ELEMENTS,REPEAT_DENSITY,DISTANCE_TO_NEAREST_REPEAT,PRIMARY_GENE_NAME,PRIMARY_GENE_START,PRIMARY_GENE_END,PRIMARY_GENE_STRAND,PRIMARY_GENE_OVERLAP_BP,PRIMARY_GENE_DISTANCE
NW_026623078.1,74470532,74470746,74470538.5,74470745.9,207.5,9999,13,100,1.6,0.0077,20,0.5518000000000001,0.6469,0.4567,33,7,both,1.082,0.902,Yes,202,91.81818182,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,202,1,0.918181818,0,,,,,0,
NW_026622841.1,42154362,42154409,42154362,42154408.8,46.8,9999,13,100,0.36,0.0077,20,0.42812,0.47664,0.3796,38,4,both,1.357,0.444,Yes,37,97.36842105,Simple_repeat,(AT)n;(GT)n,None,Simple_repeat,Simple_repeat,(AT)n,20,2,0.973684211,0,,,,,0,
NW_026622763.1,69674681,69674730,69674681.1,69674729.1,48,9999,13,100,0.39,0.0082,20,0.6664,0.5939,0.7389,40,4,both,1.103,0.909,Yes,48,100,LINE,L1ME3A_3end,L1,LINE,LINE,L1ME3A_3end,48,1,1,0,,,,,0,
NW_026623089.1,72193522,72193635,72193522.1,72193634.6,112.5,9999,13,100,0.93,0.0083,20,0.36260000000000003,0.3785,0.3467,42,8,both,0.964,1.029,Yes,92,98.92473118,LTR,AilMel-1.135,ERV1,LTR,LTR,AilMel-1.135,92,1,0.989247312,0,,,,,0,
NW_026623078.1,11338029,11338082,11338029.4,11338082,52.6,9999,13,100,0.49,0.0092,20,0.254,0.408,0.1,15,7,start,1.01,,No,0,0,None,None,None,None,None,None,0,0,0,155,,,,,0,
NW_026623067.1,57634647,57635289,57634657.5,57635274.8,617.3,9999,13,100,5.7,0.0092,24.7,0.5299825,0.559965,0.5,30,6,both,0.725,0.929,Yes,330,54.27631579,LINE;SINE,AilMel-5.756;LepWed-6.639;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,118,3,0.542763158,0,,,,,0,
NW_026622874.1,47017941,47018086,47017941.4,47018086,144.6,9999,13,100,1.33,0.0092,20,0.72734,0.61088,0.8438,38,3,both,1.318,1.093,Yes,154,100,LINE;SINE,LycPic-1.155;LycPic-1.16,L1;tRNA,LINE;SINE,SINE,LycPic-1.16,82,2,1,0,,,,,0,
NW_026622875.1,1176736,1176939,1176736,1176933.1,197.1,9999,13,100,1.86,0.0094,20,0.60375,0.8075,0.4,45,6,both,0.968,0.951,Yes,194,98.47715736,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,194,1,0.984771574,0,,,,,0,
NW_026623067.1,79626626,79626835,79626630.7,79626833.3,202.6,9999,13,100,1.9,0.0094,20,0.47985,0.3333,0.6264,33,4,both,1.062,0.812,Yes,219,100,DNA;SINE,AilMel-5.756;PumCon-3.547,TcMar-Tigger;tRNA,DNA;SINE,SINE,AilMel-5.756,198,3,1,0,,,,,0,
NW_026622819.1,15096666,15096708,15096666.2,15096708,41.8,9999,13,100,0.42,0.0101,20,0.60636,0.33392,0.8788,43,5,both,1.241,1.072,No,0,0,None,None,None,None,None,None,0,0,0,179,,,,,0,
NC_079873.1,76706452,76706670,76706452,76706663.1,211.1,9999,13,100,2.16,0.0103,20,0.7557,0.7773,0.7341,44,7,both,0.923,0.961,Yes,301,142.6540284,LTR;SINE,AilMel-5.756;MLT2B1;PanPar-1.30,ERVL;tRNA,LTR;SINE,SINE,AilMel-5.756,198,3,1.426540284,0,,,,,0,
NW_026622852.1,1133220,1133356,1133224.6,1133355.9,131.3,9999,13,100,1.38,0.0105,20,0.8866499999999999,0.8733,0.9,45,6,both,1.099,1.059,Yes,131,100,LINE,AilMel-1.74,L1,LINE,LINE,AilMel-1.74,131,1,1,0,,,,,0,
NW_026623078.1,85048657,85048700,85048657,85048699.3,42.3,9999,13,100,0.46,0.0109,20,0.42000000000000004,0.4,0.44,32,5,both,0.938,0.899,No,0,0,None,None,None,None,None,None,0,0,0,1208,,,,,0,
NW_026623056.1,54173112,54173314,54173112.2,54173313,200.8,9999,13,100,2.19,0.0109,20,0.75847,0.6560400000000001,0.8609,33,2,both,0.713,1.066,Yes,185,101.0928962,LINE,EnhLut-6.1531;PanPar-5.1061,L1,LINE,LINE,PanPar-5.1061,179,2,1.010928962,0,,,,,0,
NW_026623100.1,55772485,55772695,55772485,55772693.5,208.5,9999,13,100,2.31,0.0111,20,0.5681,0.6429,0.4933,36,9,both,0.817,0.806,Yes,206,97.16981132,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,206,1,0.971698113,0,,,,,0,
NW_026622874.1,76521917,76521959,76521917.2,76521958.1,40.9,9999,13,100,0.47,0.0116,20,0.7134499999999999,0.5344,0.8925,34,8,both,1.098,1.301,No,0,0,None,None,None,None,None,None,0,0,0,193,,,,,0,
NW_026622997.1,8422993,8423043,8422993.1,8423042.3,49.2,9999,13,100,0.58,0.0117,20,0.8270500000000001,0.7954,0.8587,46,6,both,0.925,1.032,Yes,36,73.46938776,LTR,LTR33A_v,ERVL,LTR,LTR,LTR33A_v,36,1,0.734693878,0,,,,,0,
NW_026622941.1,20495306,20495520,20495313.9,20495519.2,205.2,9999,13,100,2.42,0.0118,20,0.5669,0.44,0.6938,35,7,both,0.956,1.122,Yes,189,100,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,189,1,1,0,,,,,0,
NW_026623111.1,14712195,14712399,14712202.4,14712398.6,196.2,9999,13,100,2.36,0.012,20,0.30335,0.5067,0.1,15,6,start,0.874,,No,0,0,None,None,None,None,None,None,0,0,0,81,,,,,0,
NW_026623019.1,23898127,23898319,23898127,23898311.5,184.5,9999,13,100,2.24,0.0121,20,0.7562,0.7917,0.7207,44,6,both,0.927,1.119,Yes,184,100,LTR,MLT1A,ERVL-MaLR,LTR,LTR,MLT1A,184,1,1,0,,,,,0,
NW_026623111.1,120565,120763,120565.7,120762.8,197.2,9999,13,100,2.38,0.0121,20,0.62515,0.44,0.8103,32,5,both,0.99,1.085,Yes,199,100,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,199,1,1,0,,,,,0,
NW_026623089.1,63642514,63642711,63642514.7,63642711,196.3,9999,13,100,2.4,0.0122,20,0.35433000000000003,0.36336,0.3453,34,6,both,1.211,1.069,Yes,197,98.5,SINE,AilMel-5.25,tRNA,SINE,SINE,AilMel-5.25,197,1,0.985,0,,,,,0,
NW_026622874.1,42777337,42777562,42777345.7,42777561.8,216.1,9999,13,100,2.73,0.0126,20,0.38364000000000004,0.4832,0.28408000000000005,33,7,both,1.167,0.629,Yes,221,100,LINE;SINE,AilMel-1.74;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,201,2,1,0,,,,,0,
NW_026622775.1,42571312,42571514,42571312,42571511.6,199.6,9999,13,100,2.62,0.0131,20,0.7204225,0.775845,0.665,33,8,both,0.797,0.893,Yes,196,98.98989899,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,196,1,0.98989899,0,,,,,0,
NC_079873.1,60104143,60104265,60104143,60104264.4,121.4,9999,13,100,1.6,0.0131,20,0.6112,0.7708,0.4516,40,8,both,0.943,1.048,Yes,122,100,LINE,LycPic-1.155,L1,LINE,LINE,LycPic-1.155,122,1,1,0,,,,,0,
NW_026623067.1,89366100,89366300,89366108.3,89366299.8,191.5,9999,13,100,2.53,0.0132,20,0.64205,0.8529,0.4312,37,5,both,1.008,0.875,Yes,206,99.51690821,DNA;SINE,AilMel-5.756;PumCon-3.547,TcMar-Tigger;tRNA,DNA;SINE,SINE,AilMel-5.756,202,2,0.995169082,0,,,,,0,
NW_026623089.1,64834718,64836592,64834807.7,64836563.3,1755.6,9999,13,100,23.74,0.0135,118.4,0.675,0.6062,0.7438,32,9,both,0.849,0.84,Yes,1109,66.3277512,LINE;LTR;SINE;Simple_repeat,(CTTAATT)n;AilMel-5.756;ERVL67B-int;L1MB3_3end,ERVL;L1;tRNA,LINE;LTR;SINE;Simple_repeat,LTR,ERVL67B-int,519,5,0.663277512,0,,,,,0,
NW_026622863.1,15466028,15466238,15466037.2,15466237.9,200.7,9999,13,100,2.7,0.0135,20,0.4367,0.3571,0.5163,44,8,both,1.082,1.053,Yes,196,100,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,196,1,1,0,,,,,0,
NW_026623067.1,10152141,10152339,10152142.4,10152338.8,196.4,9999,13,100,2.65,0.0135,20,0.50715,0.4714,0.5429,42,8,both,0.864,1.137,Yes,205,100,DNA;SINE,AilMel-5.756;PumCon-3.547,TcMar-Tigger;tRNA,DNA;SINE,SINE,AilMel-5.756,199,2,1,0,,,,,0,
NW_026623100.1,3120888,3121106,3120891.7,3121096.7,205,9999,13,100,2.83,0.0138,20,0.5242,0.5,0.5484,34,7,both,1.177,0.83,Yes,202,99.50738916,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,202,1,0.995073892,0,,,,,0,
NW_026622763.1,80759371,80759571,80759371,80759569.9,198.9,9999,13,100,2.89,0.0146,20,0.47145000000000004,0.48960000000000004,0.4533,35,4,both,1.661,1.126,Yes,200,96.61835749,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,200,1,0.966183575,0,,,,,0,
NW_026622797.1,31237068,31237117,31237068.5,31237116.2,47.7,9999,13,100,0.72,0.0151,20,0.3423,0.1,0.5846,26,4,end,,0.935,Yes,48,100,LINE,HAL1,L1,LINE,LINE,HAL1,48,1,1,0,,,,,0,
NW_026623030.1,5466044,5466090,5466044,5466089.2,45.2,9999,13,100,0.7,0.0154,20,0.7274,0.7265,0.7283,32,6,both,1.022,1.028,Yes,45,100,LINE,LepWed-4.26,L1,LINE,LINE,LepWed-4.26,45,1,1,0,,,,,0,
NW_026622874.1,47605395,47605596,47605405.2,47605595.9,190.8,9999,13,100,2.97,0.0155,20,0.37833000000000006,0.4117,0.34496000000000004,31,7,both,1.075,0.772,Yes,185,98.40425532,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,185,1,0.984042553,0,,,,,0,
NW_026622952.1,38095598,38096010,38095610.7,38095979.4,368.7,9999,13,100,5.76,0.0156,43.3,0.589,0.528,0.65,25,9,both,1.205,0.921,Yes,86,21.13022113,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,86,1,0.211302211,0,,,,,0,
NW_026622852.1,13164085,13164280,13164086.4,13164274.2,187.8,9999,13,100,2.93,0.0156,20,0.51945,0.5856,0.4533,33,8,both,1.011,1.027,Yes,203,93.98148148,SINE,AciJub-1.40;AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,201,2,0.939814815,0,,,,,0,
NW_026622986.1,32889644,32889916,32889644,32889901.8,257.8,9999,13,100,4.17,0.0162,20,0.5559000000000001,0.5,0.6118,35,6,both,0.932,1.048,Yes,202,84.16666667,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,202,1,0.841666667,0,,,,,0,
NW_026622775.1,19212076,19212294,19212086.6,19212293.8,207.2,9999,13,100,3.38,0.0163,20,0.8084499999999999,0.7031,0.9138,45,11,both,0.843,0.904,Yes,210,100,DNA;SINE,AilMel-5.756;PumCon-3.547,TcMar-Tigger;tRNA,DNA;SINE,SINE,AilMel-5.756,204,3,1,0,,,,,0,
NW_026622908.1,6013972,6014017,6013972.2,6014016.5,44.3,9999,13,100,0.72,0.0163,20,0.5981000000000001,0.5344,0.6618,33,7,both,1.057,1.09,No,0,0,None,None,None,None,None,None,0,0,0,180,,,,,0,
NW_026622875.1,29473066,29473166,29473066,29473165.3,99.3,9999,13,100,1.64,0.0165,20,0.6125,0.525,0.7,36,9,both,1.049,1.008,No,0,0,None,None,None,None,None,None,0,0,0,82,,,,,0,
NW_026623050.1,11047841,11048203,11047851,11048196.5,345.5,9999,13,100,5.72,0.0166,20,0.4636,0.4939,0.4333,39,7,both,0.955,0.804,No,0,0,None,None,None,None,None,None,0,0,0,1652,,,,,0,
NW_026623078.1,81631835,81632037,81631835,81632034.8,199.8,9999,13,100,3.31,0.0166,20,0.53687,0.4987,0.57504,31,6,both,1.073,0.779,Yes,196,94.23076923,SINE,AilMel-5.25,tRNA,SINE,SINE,AilMel-5.25,196,1,0.942307692,0,,,,,0,
NW_026623100.1,69077186,69077229,69077186.4,69077228.2,41.8,9999,13,100,0.7,0.0167,20,0.54555,0.5211,0.57,44,6,both,0.857,0.91,No,0,0,None,None,None,None,None,None,0,0,0,276,,,,,0,
NW_026623078.1,66032158,66032225,66032158,66032221.3,63.3,9999,13,100,1.07,0.0168,20,0.45885,0.4471,0.4706,34,3,both,0.815,0.989,Yes,3,4.6875,SINE,AilMel-1.9,tRNA,SINE,SINE,AilMel-1.9,3,1,0.046875,0,,,,,0,
NW_026622875.1,16766518,16766721,16766519.1,16766720.8,201.7,9999,13,100,3.41,0.0169,20,0.43335,0.36,0.5067,30,6,both,1.123,1.039,Yes,186,100,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,186,1,1,0,,,,,0,
NW_026622763.1,58444082,58444292,58444088.9,58444291.8,202.9,9999,13,100,3.58,0.0177,20,0.52963,0.57176,0.4875,33,8,both,1.202,0.96,Yes,206,100,LINE;SINE,AilMel-5.756;LepWed-1.52;UrsMar-1.201,L1;tRNA,LINE;SINE,SINE,AilMel-5.756,202,3,1,0,,,,,0,
NW_026622985.1,28267385,28267455,28267388.8,28267454.8,66.1,9999,13,100,1.21,0.0183,20,0.7398499999999999,0.7333,0.7464,43,4,both,0.939,0.916,No,0,0,None,None,None,None,None,None,0,0,0,588,,,,,0,
NW_026623100.1,2296315,2296522,2296315,2296509.8,194.8,9999,13,100,3.56,0.0183,20,0.51122,0.5158,0.50664,34,4,both,0.813,0.776,Yes,184,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,184,1,1,0,,,,,0,
NW_026622775.1,43032606,43034297,43032625.1,43034254.2,1629.2,9999,13,100,29.96,0.0184,61.8,0.7143999999999999,0.753,0.6758,40,10,both,0.963,0.936,Yes,369,22.63803681,DNA;SINE;Simple_repeat,(CT)n;AilMel-5.756;MER5B;UrsMar-6.1536,hAT-Charlie;tRNA,DNA;SINE;Simple_repeat,DNA,MER5B,132,4,0.226380368,0,,,,,0,
NW_026622985.1,45679707,45679970,45679707,45679954.2,247.2,9999,13,100,4.56,0.0184,20,0.6984999999999999,0.6426,0.7544,34,8,both,1.078,1.089,Yes,245,99.59349593,LINE;Simple_repeat,A-rich;AilMel-5.28,L1,LINE;Simple_repeat,LINE,AilMel-5.28,211,2,0.995934959,0,,,,,0,
NW_026622863.1,15122310,15122512,15122310,15122510.8,200.8,9999,13,100,3.7,0.0184,20,0.5867,0.3529,0.8205,39,6,both,0.901,1.167,Yes,400,197.044335,DNA;SINE,AilMel-5.756;PumCon-3.547,TcMar-Tigger;tRNA,DNA;SINE,SINE,AilMel-5.756,201,2,1.97044335,0,,,,,0,
NW_026623111.1,23903235,23903465,23903235,23903451.1,216.1,9999,13,100,4.03,0.0186,20,0.4221,0.7442,0.1,26,7,start,0.967,,Yes,216,100,DNA;SINE,AilMel-5.756;PumCon-3.547,TcMar-Tigger;tRNA,DNA;SINE,SINE,AilMel-5.756,202,2,1,0,,,,,0,
NW_026622819.1,21708814,21708922,21708820.5,21708921.9,101.5,9999,13,100,1.91,0.0188,20,0.4982,0.4976,0.4988,41,8,both,1.147,0.95,No,0,0,None,None,None,None,None,None,0,0,0,100,,,,,0,
NW_026622908.1,2072669,2072886,2072681.9,2072885.8,203.8,9999,13,100,3.84,0.0188,20,0.6315,0.5208,0.7422,34,5,both,1.068,1,Yes,203,99.50980392,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,203,1,0.995098039,0,,,,,0,
NW_026622963.1,30063808,30064020,30063820.9,30064019.8,198.9,9999,13,100,3.79,0.0191,20,0.66805,0.6861,0.65,36,4,both,0.923,1.191,No,0,0,None,None,None,None,None,None,0,0,0,201,,,,,0,
NC_079873.1,59704212,59704547,59704226.5,59704545.5,319,9999,13,100,6.11,0.0192,20,0.57795,0.4381,0.7178,51,6,both,1,1.089,Yes,103,33.01282051,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,103,1,0.330128205,0,,,,,0,
NW_026622919.1,40554160,40554373,40554174.8,40554372.7,197.9,9999,13,100,3.81,0.0193,20,0.63165,0.44000000000000006,0.8233,30,5,both,1.256,1.2,Yes,201,100,LINE;SINE,HAL1;UrsMar-6.1536,L1;tRNA,LINE;SINE,SINE,UrsMar-6.1536,199,2,1,0,,,,,0,
NW_026623067.1,70749635,70749708,70749639.6,70749708,68.4,9999,13,100,1.33,0.0195,20,0.22155000000000002,0.1,0.3431,18,6,end,,1.058,No,0,0,None,None,None,None,None,None,0,0,0,1250,,,,,0,
NW_026622963.1,32956991,32957196,32956991,32957183.3,192.3,9999,13,100,3.79,0.0197,20,0.5664,0.5078,0.625,34,7,both,0.912,1.08,Yes,198,95.65217391,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,198,1,0.956521739,0,,,,,0,
NW_026622852.1,9913550,9913739,9913551.1,9913738.9,187.8,9999,13,100,3.72,0.0198,20,0.585,0.42,0.75,44,8,both,0.988,0.953,Yes,185,100,SINE,AilMel-5.25,tRNA,SINE,SINE,AilMel-5.25,185,1,1,0,,,,,0,
NW_026623019.1,23625118,23625298,23625130,23625297,167,9999,13,100,3.31,0.0198,20,0.8662,0.7824,0.95,37,4,both,1.062,1.122,Yes,167,100,LINE;SINE,AilMel-1.21;L1MC3_3end,L1;tRNA,LINE;SINE,SINE,AilMel-1.21,158,2,1,0,,,,,0,
NW_026623111.1,66285266,66285496,66285276.2,66285484.9,208.8,9999,13,100,4.15,0.0199,21.2,0.43876000000000004,0.54752,0.33,32,3,both,1.266,0.734,Yes,198,91.66666667,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,198,1,0.916666667,0,,,,,0,
NW_026623053.1,10402219,10402931,10402246.7,10402903.3,656.6,9999,13,100,13.33,0.0203,55.4,0.6637500000000001,0.6793,0.6482,36,8,both,1.125,0.929,Yes,180,28.75399361,DNA;SINE,AilMel-5.756;PumCon-3.547;UrsMar-6.1536,TcMar-Tigger;tRNA,DNA;SINE,SINE,AilMel-5.756,130,3,0.287539936,0,,,,,0,
NC_079873.1,79699240,79699461,79699254.8,79699460.9,206.2,9999,13,100,4.29,0.0208,20,0.6229,0.5333,0.7125,47,8,both,1.01,1.023,Yes,207,100,LINE,PanTig-4.219,L1,LINE,LINE,PanTig-4.219,207,1,1,0,,,,,0,
NC_079873.1,76712931,76713144,76712935.8,76713132.4,196.5,9999,13,100,4.11,0.0209,20,0.6093500000000001,0.5278,0.6909,40,9,both,1.09,0.858,Yes,192,100,SINE,UrsMar-6.1536,tRNA,SINE,SINE,UrsMar-6.1536,192,1,1,0,,,,,0,
NW_026622808.1,313367,314588,313461.2,314573.6,1112.5,9999,13,100,23.73,0.0213,108.5,0.76355,0.8238,0.7033,32,6,both,0.857,0.861,Yes,1108,99.46140036,DNA;LINE;SINE,AilMel-5.25;L1ME2z_3end;MelCap-1.0;PumCon-3.547;UrsMar-6.1536,L1;TcMar-Tigger;tRNA,DNA;LINE;SINE,LINE,L1ME2z_3end,481,7,0.994614004,0,,,,,0,
NW_026623056.1,53433547,53433700,53433547,53433690.9,143.9,9999,13,100,3.12,0.0217,20,0.8042,0.7022,0.9062,39,6,both,1.059,1.032,No,0,0,None,None,None,None,None,None,0,0,0,1220,,,,,0,
NW_026623111.1,12860217,12860392,12860217,12860379.8,162.8,9999,13,100,3.56,0.0218,20,0.69565,0.6958,0.6955,39,8,both,0.979,1.034,No,0,0,None,None,None,None,None,None,0,0,0,109,,,,,0,
NW_026622930.1,41167154,41167350,41167154,41167348.8,194.8,9999,13,100,4.26,0.0219,20,0.5862499999999999,0.5537,0.6188,51,8,both,1.056,1.072,No,0,0,None,None,None,None,None,None,0,0,0,31,,,,,0,
NW_026623111.1,33740208,33740431,33740208,33740415.2,207.2,9999,13,100,4.56,0.022,20,0.6314500000000001,0.6562,0.6067,35,5,both,0.889,0.899,Yes,193,98.46938776,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,193,1,0.984693878,0,,,,,0,
NW_026622875.1,39708349,39708583,39708349,39708566.2,217.2,9999,13,100,4.85,0.0223,20,0.38135,0.396,0.3667,38,2,both,1.206,0.862,Yes,224,100,LINE;SINE,AilMel-1.144;L1MEf_5end,L1;tRNA,LINE;SINE,SINE,AilMel-1.144,219,2,1,0,,,,,0,
NC_079873.1,95335198,95335401,95335199.3,95335400.9,201.6,9999,13,100,4.52,0.0224,20,0.6489,0.493,0.8048,47,6,both,0.906,0.89,Yes,204,98.55072464,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,204,1,0.985507246,0,,,,,0,
NW_026623111.1,10221010,10222430,10221085.1,10222400,1314.9,9999,13,100,29.91,0.0227,105.1,0.619415,0.4696,0.7692300000000001,39,3,both,0.885,1.545,Yes,1378,100,Simple_repeat,(TCCT)n,None,Simple_repeat,Simple_repeat,(TCCT)n,1378,1,1,0,,,,,0,
NW_026622863.1,9526729,9526938,9526729.5,9526924,194.5,9999,13,100,4.47,0.023,20,0.298,0.496,0.1,15,8,start,1.23,,Yes,196,96.55172414,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,196,1,0.965517241,0,,,,,0,
NW_026623089.1,3841266,3841482,3841266,3841466.1,200.1,9999,13,100,4.62,0.0231,20,0.6206,0.525,0.7162,45,6,both,0.886,1.01,Yes,207,100,DNA;SINE,AilMel-5.756;PumCon-3.547,TcMar-Tigger;tRNA,DNA;SINE,SINE,AilMel-5.756,202,2,1,0,,,,,0,
NW_026622763.1,8557198,8557446,8557211.3,8557445.8,234.5,9999,13,100,5.44,0.0232,20,0.7302,0.55,0.9104,42,7,both,1.136,1,Yes,206,88.79310345,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,206,1,0.887931034,0,,,,,0,
NW_026623067.1,72494860,72495076,72494873.6,72495075.7,202.1,9999,13,100,4.71,0.0233,20,0.6033,0.8056,0.401,34,6,both,0.914,0.822,Yes,203,100,LINE;SINE,AilMel-5.756;VulLag-6.460,L1;tRNA,LINE;SINE,SINE,AilMel-5.756,202,2,1,0,,,,,0,
NW_026622852.1,30211831,30212053,30211847.6,30212053,205.4,9999,13,100,4.8,0.0234,20,0.69215,0.8233,0.561,35,8,both,1.16,1.09,Yes,201,100,DNA;SINE,AilMel-5.756;PumCon-3.547,TcMar-Tigger;tRNA,DNA;SINE,SINE,AilMel-5.756,192,2,1,0,,,,,0,
NW_026623056.1,76979072,76979161,76979072,76979159.2,87.2,9999,13,100,2.07,0.0237,20,0.75535,0.7283,0.7824,32,8,both,1.116,1.108,Yes,7,10.14492754,SINE,AilMel-1.12,tRNA,SINE,SINE,AilMel-1.12,7,1,0.101449275,0,,,,,0,
NW_026622764.1,1351017,1351336,1351028.8,1351318,289.2,9999,13,100,6.87,0.0238,29.8,0.5221,0.6375,0.4067,27,8,both,1.044,1.073,No,0,0,None,None,None,None,None,None,0,0,0,956,,,,,0,
NW_026623050.1,4729476,4729716,4729480.6,4729698.3,217.7,9999,13,100,5.19,0.0239,22.3,0.5371,0.5,0.5742,35,4,both,1.183,1.05,Yes,216,100,DNA;SINE,AilMel-5.756;PumCon-3.547,TcMar-Tigger;tRNA,DNA;SINE,SINE,AilMel-5.756,214,2,1,0,,,,,0,
NW_026622986.1,34910226,34910438,34910227.7,34910427.8,200.2,9999,13,100,4.82,0.0241,20,0.7505,0.676,0.825,33,7,both,0.967,1.154,Yes,207,100,LINE;SINE,AilMel-5.756;PanTig-3.294,L1;tRNA,LINE;SINE,SINE,AilMel-5.756,200,2,1,0,,,,,0,
NW_026623089.1,22300296,22300450,22300307.7,22300449.9,142.2,9999,13,100,3.58,0.0251,20,0.6947000000000001,0.7719,0.6175,36,6,both,0.838,1.073,No,0,0,None,None,None,None,None,None,0,0,0,76,,,,,0,
NW_026622763.1,92118071,92118292,92118088.5,92118291.8,203.3,9999,13,100,5.12,0.0252,20,0.6407,0.747,0.5344,36,7,both,0.875,1.024,Yes,207,97.64150943,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,207,1,0.976415094,0,,,,,0,
NW_026622775.1,28497328,28497592,28497328,28497570.8,242.8,9999,13,100,6.14,0.0253,21.2,0.8444,0.8444,0.8444,36,5,both,1.056,0.91,No,0,0,None,None,None,None,None,None,0,0,0,209,,,,,0,
NW_026623030.1,20132323,20132561,20132342.4,20132560.9,218.5,9999,13,100,5.62,0.0257,20,0.6069,0.62,0.5938,31,5,both,1.099,0.849,Yes,30,13.82488479,LTR,MLT1A,ERVL-MaLR,LTR,LTR,MLT1A,30,1,0.138248848,0,,,,,0,
NW_026622974.1,19003861,19004086,19003861,19004067.4,206.4,9999,13,100,5.39,0.0261,20,0.45088,0.52256,0.3792,43,3,both,1.316,1.024,Yes,202,95.73459716,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,202,1,0.957345972,0,,,,,0,
NW_026623056.1,11119355,11119577,11119355,11119558.5,203.5,9999,13,100,5.33,0.0262,20,0.58045,0.6609,0.5,38,8,both,0.991,0.962,Yes,186,100,SINE,AilMel-1.144,tRNA,SINE,SINE,AilMel-1.144,186,1,1,0,,,,,0,
NC_079873.1,52720999,52721216,52721013.8,52721214.8,201,9999,13,100,5.28,0.0263,20,0.66415,0.7283,0.6000000000000001,33,5,both,1.052,0.791,Yes,199,100,SINE,AilMel-5.756,tRNA,SINE,SINE,AilMel-5.756,199,1,1,0,,,,,0,
NW_026622775.1,54286128,54286370,54286128.1,54286349.6,221.5,9999,13,100,5.92,0.0267,20.5,0.65155,0.8611,0.442,33,7,both,1.075,0.886,Yes,226,98.68995633,SINE;Simple_repeat,(AAAAT)n;AilMel-5.756,tRNA,SINE;Simple_repeat,SINE,AilMel-5.756,191,2,0.986899563,0,,,,,0,
NW_026622763.1,69400735,69400823,69400735,69400822.2,87.2,9999,13,100,2.39,0.0274,20,0.67225,0.6597,0.6848,41,10,both,1.052,1.108,Yes,88,100,LINE,LepWed-3.16,L1,LINE,LINE,LepWed-3.16,88,1,1,0,,,,,0,
NC_079873.1,96225265,96225491,96225265,96225471.3,206.3,9999,13,100,5.72,0.0277,20,0.75335,0.8205,0.6862,37,8,both,1.146,0.887,Yes,195,100,DNA;SINE,MER63B;UrsMar-6.1536,hAT-Tip100;tRNA,DNA;SINE,SINE,UrsMar-6.1536,189,2,1,0,,,,,0,
NW_026622875.1,52210206,52210355,52210218.9,52210354.9,136,9999,13,100,3.76,0.0277,20,0.603,0.5029,0.7031,49,8,both,1.097,0.867,Yes,152,100,LINE,EnhLut-6.1531,L1,LINE,LINE,EnhLut-6.1531,152,1,1,0,,,,,0,
