SCAFFOLD,START,END
NW_024426230.1,22906367,22906584
NW_024426663.1,84624420,84624521
NW_024425897.1,18398349,18398552
NW_024423344.1,21037464,21037607
NW_024424897.1,11792537,11792763
NW_024423319.1,61319170,61319364
NW_024423897.1,26632924,26633143
NW_024427107.1,24917943,24917992
NW_024423897.1,31009715,31009782
NW_024425563.1,12243415,12243492
NW_024426119.1,10587993,10588197
NW_024423319.1,5546884,5548355
NW_024426774.1,27372845,27373045
NW_024426552.1,54921577,54922759
NW_024424230.1,49940846,49947131
NW_024423675.1,13476104,13476317
NW_024425341.1,26739359,26739643
NW_024425897.1,28219771,28219981
NW_024426996.1,7550297,7550510
NW_024426996.1,41038249,41038455
NW_024423319.1,40876247,40876475
NW_024424452.1,28654252,28654351
NW_024426663.1,10982381,10982581
NW_024426663.1,75642075,75642378
NW_024423319.1,65792358,65792556
NW_024424897.1,15951217,15951422
NW_024423675.1,12025788,12025993
NW_024423564.1,68097335,68097558
NW_024423564.1,54084481,54084977
NW_024424453.1,53286281,53286422
NW_024426663.1,70872193,70872395
NW_024423319.1,55553611,55553806
NW_024424341.1,55769413,55769613
NW_024424786.1,35137049,35137142
NW_024426663.1,17605472,17605701
NW_024423343.1,23207451,23207650
NW_024423319.1,23341928,23342130
NW_024427107.1,35438205,35438412
NW_024424452.1,58456458,58456655
NW_024426774.1,53546889,53547099
NW_024426552.1,30764316,30764526
NW_024427107.1,24988672,24988888
NW_024426663.1,34687037,34687251
NW_024424675.1,672783,672999
NW_024424119.1,26735228,26735448
NW_024423319.1,73807567,73807776
NW_024423897.1,28258704,28258917
NW_024424564.1,6833064,6833283
NW_024423319.1,88219791,88220006
NW_024424897.1,38858909,38859105
NW_024425563.1,98638733,98638988
NW_024426774.1,60503942,60504155
NW_024423786.1,18277746,18277950
NW_024426996.1,52469883,52470089
NW_024424786.1,24850071,24850310
NW_024426230.1,87866,88077
NW_024423786.1,41676276,41676492
NW_024426663.1,53132932,53133173
NW_024425119.1,11159207,11159423
NW_024426663.1,8731742,8731952
NW_024423343.1,102581167,102581387
NW_024425230.1,36183511,36183729
NW_024423343.1,13713155,13713357
NW_024423344.1,63037982,63038184
NW_024423675.1,27717209,27717484
NW_024426885.1,77345251,77345459
NW_024426008.1,12346083,12346299
NW_024426663.1,32378661,32378896
NW_024424675.1,21648209,21648421
NW_024427107.1,30921151,30921384
NW_024423564.1,19891865,19892115
NW_024425563.1,5410671,5410887
NW_024423343.1,90819790,90820005
NW_024426774.1,422112,422331
NW_024423319.1,81884825,81885058
NW_024425008.1,25920745,25920955
NW_024424008.1,34590938,34591159
NW_024424230.1,45358967,45359186
NW_024423675.1,54644556,54644782
NW_024426119.1,18440850,18441072
NW_024423319.1,71990335,71990547
NW_024426230.1,3831337,3831555
NW_024425564.1,8727185,8727447
NW_024423344.1,75904182,75904422
NW_024424119.1,26555850,26556109
NW_024424452.1,94024559,94025277
NW_024426774.1,6931203,6937309
NW_024424453.1,39712506,39714656
NW_024426996.1,13609431,13615943
NW_024423675.1,66746878,66747026
NW_024426774.1,46145785,46145983
NW_024424119.1,51687993,51688189
NW_024424453.1,31507757,31507877
NW_024426230.1,21253814,21254017
NW_024424452.1,39628511,39628733
NW_024423343.1,23977313,23978214
NW_024424341.1,51795433,51795636
NW_024426774.1,39511827,39512026
NW_024424675.1,37707544,37707750
NW_024425341.1,8843741,8843952
NW_024427107.1,8928971,8929180
NW_024426996.1,37667611,37667817
NW_024425119.1,6254245,6254465
NW_024426774.1,69269065,69269265
NW_024426996.1,33239745,33239921
NW_024426230.1,3739554,3739756
NW_024426119.1,19551501,19551634
NW_024426996.1,1994487,1994708
NW_024424230.1,15593889,15594094
NW_024423344.1,36147279,36147484
NW_024423453.1,35595762,35595905
NW_024425452.1,8671650,8671774
NW_024427107.1,60746473,60746674
NW_024425119.1,1295518,1295721
NW_024426996.1,11994018,11994251
NW_024425897.1,16453699,16453803
NW_024423786.1,56248855,56249117
NW_024425563.1,88292693,88292860
NW_024424786.1,8503851,8504003
NW_024425564.1,8777413,8777531
NW_024424452.1,67983359,67983588
NW_024424008.1,5965389,5965879
NW_024425786.1,27453758,27453982
NW_024426885.1,65926202,65926425
NW_024424230.1,1968406,1968471
NW_024426008.1,28335582,28335650
NW_024427107.1,33894005,33900233
NW_024423897.1,33963201,33963288
NW_024424453.1,25238886,25239086
NW_024424008.1,54379195,54379398
NW_024426552.1,75458231,75458474
NW_024425563.1,27599483,27599694
NW_024426885.1,78182407,78182590
NW_024426663.1,27387036,27387270
NW_024423319.1,83652760,83652973
NW_024426552.1,38487070,38487285
NW_024426885.1,51631011,51631264
NW_024423319.1,73806192,73806409
NW_024426774.1,54862230,54862419
NW_024423786.1,27639238,27639407
NW_024424119.1,53100299,53100538
NW_024423453.1,25063682,25063890
NW_024424341.1,34661854,34662052
NW_024425563.1,10039861,10040069
NW_024425008.1,8687028,8687231
NW_024427107.1,66771879,66772081
NW_024424564.1,11149234,11149450
NW_024425008.1,30660751,30660980
NW_024423343.1,38705090,38705297
NW_024425119.1,41736215,41736427
NW_024423786.1,55560045,55560254
NW_024426996.1,7900172,7900413
NW_024424675.1,29860801,29861026
NW_024426008.1,28757418,28757644
NW_024423564.1,50953871,50954085
NW_024425341.1,9132056,9132263
NW_024424897.1,24306858,24307063
NW_024427107.1,78003896,78004113
NW_024424786.1,38350216,38350424
NW_024423675.1,6851409,6851473
NW_024424452.1,73821388,73821598
NW_024425786.1,17435353,17435572
NW_024424786.1,20631655,20631851
NW_024426552.1,45717682,45717726
NW_024424675.1,37822860,37823066
NW_024423564.1,30269872,30270075
NW_024425564.1,13368329,13368542
NW_024424230.1,8563490,8563704
NW_024423786.1,9269178,9269390
NW_024426774.1,73200701,73200906
NW_024423344.1,50027630,50027848
NW_024424008.1,39980397,39980607
NW_024424453.1,50064800,50065002
NW_024423319.1,57570924,57571133
NW_024424453.1,17961949,17962164
NW_024424564.1,22290818,22291024
NW_024425563.1,80279856,80280008
NW_024424230.1,5878501,5878706
NW_024426119.1,12392673,12392794
NW_024426230.1,332799,333028
NW_024424453.1,54457719,54457938
NW_024425897.1,18989232,18989463
NW_024425119.1,43102797,43103006
NW_024423319.1,49514436,49514673
NW_024425897.1,6809954,6810172
NW_024423786.1,61088342,61088550
NW_024425008.1,33067161,33067233
NW_024426552.1,26036318,26036468
NW_024426008.1,3012518,3012639
NW_024423897.1,40699373,40699584
NW_024426552.1,12084606,12084889
NW_024424341.1,27334977,27335178
NW_024423319.1,51293405,51293606
NW_024423343.1,60156169,60156362
NW_024423319.1,5440597,5440797
NW_024426774.1,55549745,55550178
NW_024426552.1,27656498,27656740
NW_024425008.1,22282656,22282750
NW_024423786.1,23504739,23504957
NW_024423344.1,48664643,48664841
NW_024423343.1,63500641,63500837
NW_024426119.1,15888672,15888882
NW_024424452.1,17316979,17317195
NW_024426552.1,79793204,79793419
NW_024425564.1,26666697,26666909
NW_024424341.1,53502475,53502689
NW_024426774.1,8203304,8203369
NW_024424897.1,36317972,36324386
NW_024424119.1,41540934,41541134
NW_024424452.1,26389022,26389232
NW_024424897.1,25441508,25441705
NW_024425230.1,18651858,18652071
NW_024424786.1,16460991,16461199
NW_024423343.1,73369610,73369690
NW_024424119.1,52952125,52952337
NW_024424008.1,63291218,63291432
NW_024426230.1,14073928,14074148
NW_024423786.1,2032406,2032476
NW_024425119.1,3100823,3100952
NW_024423675.1,31688862,31689071
NW_024423453.1,54640813,54641017
NW_024426774.1,45344056,45344255
NW_024424341.1,29749420,29749628
NW_024424341.1,34398681,34398887
NW_024424786.1,10100762,10100974
NW_024423564.1,5604420,5604627
NW_024424452.1,51653513,51653732
NW_024423319.1,109251654,109251864
NW_024424341.1,57860970,57861200
NW_024423564.1,65344274,65344490
NW_024423453.1,11318093,11318311
NW_024423343.1,98602097,98602327
NW_024424564.1,17421314,17421379
NW_024423343.1,13389185,13389448
NW_024423343.1,75925058,75925265
NW_024426885.1,49503188,49503410
NW_024426885.1,6406524,6406714
NW_024425230.1,37755615,37755818
NW_024424564.1,25491973,25492191
NW_024425563.1,84899103,84899306
NW_024426996.1,31666374,31666582
NW_024424341.1,48893556,48893619
NW_024426119.1,11255303,11255633
NW_024424564.1,47517870,47518105
NW_024426663.1,80107965,80108183
NW_024426885.1,7584086,7584286
NW_024425008.1,33786814,33787024
NW_024427107.1,49464171,49464385
NW_024423453.1,14651896,14652101
NW_024424008.1,8934230,8934437
NW_024423344.1,34520029,34520262
NW_024424230.1,9433396,9433614
NW_024424230.1,45788074,45788271
NW_024426663.1,28375791,28376023
NW_024425563.1,81256540,81256753
NW_024423344.1,14949676,14949905
NW_024425119.1,9261839,9262059
NW_024423319.1,44518565,44518768
NW_024424564.1,41424575,41424812
NW_024427107.1,73676841,73677104
NW_024424452.1,57799999,57800221
NW_024425786.1,24023155,24023206
NW_024425675.1,15977299,15977524
NW_024424119.1,29438713,29438813
NW_024426885.1,40620428,40620618
NW_024425230.1,39538539,39544146
NW_024425230.1,14562562,14562760
NW_024427107.1,29607723,29608345
NW_024426119.1,3841179,3841364
NW_024426119.1,5769283,5769404
NW_024426230.1,2827087,2828744
NW_024425786.1,9839105,9839320
NW_024424564.1,28386403,28386611
NW_024423786.1,1247023,1247153
NW_024424119.1,11546510,11546708
NW_024424008.1,27076618,27076831
NW_024425563.1,50529096,50529305
NW_024426885.1,36377217,36377423
NW_024423343.1,52041069,52041290
NW_024425563.1,94597269,94597482
NW_024424341.1,22241035,22241245
NW_024426774.1,83085731,83085943
NW_024425230.1,29371998,29372213
NW_024426119.1,14743835,14743929
NW_024426119.1,22825203,22825404
NW_024423319.1,2755975,2762200
NW_024424452.1,54792678,54792874
NW_024426663.1,78290736,78290935
NW_024423343.1,28643642,28643843
NW_024425564.1,26008427,26008606
NW_024425341.1,16634122,16634343
NW_024426663.1,50210501,50210734
NW_024426885.1,13251946,13252152
NW_024424341.1,42137411,42137612
NW_024426552.1,18770994,18771165
NW_024426663.1,76008438,76008657
NW_024426885.1,65238530,65238772
NW_024424119.1,35362959,35363169
NW_024423564.1,42965890,42966112
NW_024426996.1,64048564,64048787
NW_024426663.1,80298214,80298421
NW_024424452.1,41884324,41884381
NW_024423319.1,53903647,53903838
NW_024423319.1,28726169,28726374
NW_024424341.1,34363491,34363724
NW_024424564.1,52599016,52599237
NW_024423319.1,47430003,47430177
NW_024426663.1,80361660,80361864
NW_024425452.1,20508822,20509039
NW_024424897.1,28903202,28903429
NW_024426996.1,75025493,75025717
NW_024426552.1,21966713,21966943
NW_024423564.1,67417392,67417621
NW_024424230.1,6029986,6030064
NW_024426885.1,20077086,20077291
NW_024423319.1,45110077,45116366
NW_024424897.1,15093693,15093772
NW_024426885.1,56939691,56939894
NW_024423319.1,69011825,69012018
NW_024424675.1,20855523,20855721
NW_024423343.1,58676398,58676601
NW_024426996.1,32667941,32668363
NW_024423344.1,74476436,74476644
NW_024423897.1,34320477,34320688
NW_024423786.1,59325168,59325381
NW_024426885.1,38856447,38856653
NW_024426230.1,18104361,18104512
NW_024425563.1,62661338,62661584
NW_024425008.1,35007149,35007360
NW_024426663.1,12009837,12010052
NW_024427107.1,2629919,2630128
NW_024423564.1,53061887,53062115
NW_024423786.1,51442469,51442689
NW_024426552.1,80542501,80542759
NW_024424453.1,22957833,22958054
NW_024423786.1,25611939,25612185
NW_024425452.1,17910409,17910625
NW_024424897.1,31267499,31267710
NW_024424008.1,25698606,25698822
NW_024424564.1,1852430,1852677
NW_024425341.1,27735350,27735561
NW_024425119.1,44700366,44700568
NW_024424452.1,14474224,14474425
NW_024426774.1,44161954,44162154
NW_024423343.1,80150369,80150583
NW_024427107.1,44890417,44890627
NW_024424119.1,39739612,39739817
NW_024426663.1,42605797,42606003
NW_024426119.1,26688061,26688262
NW_024424564.1,4444672,4444880
NW_024426774.1,9066900,9067116
NW_024426008.1,18555056,18555261
NW_024424786.1,9388124,9388349
NW_024424564.1,48733434,48733643
NW_024424008.1,30453409,30453633
NW_024424341.1,6394609,6394824
NW_024424897.1,21249950,21250161
NW_024423564.1,19274851,19275069
NW_024424786.1,29871594,29871727
NW_024423675.1,38582115,38582282
NW_024426885.1,53838225,53838447
NW_024423564.1,14668040,14668286
NW_024426119.1,6124677,6124795
NW_024424786.1,46068970,46069111
NW_024423343.1,87423412,87429690
NW_024423897.1,17933866,17934073
NW_024425230.1,37418139,37418339
NW_024423675.1,16499721,16499976
NW_024424453.1,27368374,27368573
NW_024424675.1,41032181,41032399
NW_024423897.1,38193464,38193715
NW_024425564.1,21969834,21970030
NW_024426119.1,3002605,3002825
NW_024425675.1,16106175,16106386
NW_024423564.1,41192869,41193086
NW_024424786.1,23552533,23552747
NW_024426008.1,19424742,19424956
NW_024426552.1,41898939,41899150
NW_024425563.1,83243432,83243638
NW_024423786.1,16591802,16592043
NW_024427107.1,69914192,69914457
NW_024424452.1,5934407,5934493
NW_024425008.1,2989565,2989606
NW_024426996.1,53720796,53720999
NW_024423786.1,51623994,51624215
NW_024424119.1,15222693,15222895
NW_024424675.1,26458499,26458721
NW_024423564.1,54316586,54316679
NW_024424564.1,11151541,11151764
NW_024423344.1,69207611,69209001
NW_024427107.1,16525896,16526107
NW_024424897.1,6536209,6536409
NW_024426663.1,84140832,84141948
NW_024424341.1,34386181,34386394
NW_024424564.1,9290855,9291054
NW_024425119.1,29589649,29589868
NW_024424230.1,11080423,11080617
NW_024423343.1,16410754,16410977
NW_024424230.1,42232941,42233158
NW_024426552.1,7870792,7870998
NW_024424452.1,58018009,58024241
NW_024426996.1,45780758,45780964
NW_024427107.1,46127129,46127479
NW_024423344.1,3767206,3767440
NW_024426663.1,74845072,74845283
NW_024425563.1,26463030,26463274
NW_024426774.1,57691800,57691997
NW_024425563.1,7325952,7326159
NW_024425008.1,14560069,14560280
NW_024427107.1,43134220,43134435
NW_024423897.1,58323412,58323625
NW_024425675.1,7188706,7188922
NW_024426008.1,10013567,10013784
NW_024426996.1,14245674,14245876
NW_024423343.1,76430223,76430430
NW_024424452.1,99376696,99376893
NW_024423343.1,101885736,101885940
NW_024424119.1,44302273,44302498
NW_024424452.1,76709154,76709345
NW_024423786.1,37911106,37911320
NW_024424341.1,24555820,24556023
NW_024426996.1,74758821,74759043
NW_024426552.1,354820,355050
NW_024424452.1,7495647,7495860
NW_024425786.1,16251038,16251153
NW_024426774.1,8928776,8929001
NW_024426996.1,23954269,23954477
NW_024426663.1,13996570,13996789
NW_024425786.1,29420651,29420890
NW_024424453.1,32429747,32429799
NW_024423675.1,33243378,33245025
NW_024424119.1,19673502,19673745
NW_024426552.1,436621,436824
NW_024423319.1,119097286,119097495
NW_024426774.1,67031154,67031433
NW_024426885.1,38925579,38925784
NW_024424675.1,45772907,45773130
NW_024426552.1,23396516,23396720
NW_024423343.1,84001553,84001805
NW_024423343.1,19063043,19063265
NW_024424453.1,56545596,56546357
NW_024423675.1,48339020,48339084
NW_024424897.1,3485443,3485645
NW_024424897.1,38611396,38611607
NW_024425452.1,732770,732996
NW_024424452.1,104028492,104028563
NW_024424008.1,27405853,27405976
NW_024426996.1,29436049,29436267
NW_024424564.1,40323078,40323314
NW_024425119.1,42347528,42347732
NW_024424452.1,5246134,5246530
NW_024425341.1,20219139,20219371
NW_024424119.1,39224086,39224304
NW_024424564.1,41670587,41670824
NW_024423786.1,36558,36768
NW_024424452.1,2472508,2472708
NW_024423319.1,16326548,16326706
NW_024425563.1,80381990,80382080
NW_024426663.1,828400,828539
NW_024425452.1,20625968,20626172
NW_024426996.1,60935504,60935703
NW_024423564.1,15941037,15941214
NW_024425230.1,34161027,34161230
NW_024426774.1,79253727,79253923
NW_024424008.1,8396714,8396920
NW_024425452.1,25778953,25779162
NW_024423319.1,43700711,43700913
NW_024425452.1,29051402,29051617
NW_024426552.1,20602264,20602480
NW_024424341.1,44493416,44493622
NW_024425786.1,24314282,24314489
NW_024426885.1,10564973,10565180
NW_024424119.1,36108511,36108727
NW_024424675.1,4553926,4554161
NW_024423786.1,46940102,46940301
NW_024424341.1,15632857,15633058
NW_024426119.1,14903764,14903981
NW_024423344.1,45069753,45069964
NW_024424230.1,29630354,29631941
NW_024426774.1,40008576,40008783
NW_024423564.1,63343662,63343892
NW_024426774.1,34528664,34529389
NW_024423786.1,66634621,66634845
NW_024423675.1,62410919,62411125
NW_024423343.1,40909809,40910416
NW_024423319.1,76273589,76273787
NW_024424008.1,59560828,59561044
NW_024424453.1,17959217,17959421
NW_024424564.1,39133553,39133776
NW_024426663.1,73548086,73548305
NW_024425230.1,3062996,3063158
NW_024425563.1,80205293,80205494
NW_024423453.1,60085185,60085407
NW_024425008.1,3695330,3695540
NW_024426663.1,29720163,29720372
NW_024423786.1,37143397,37143606
NW_024424453.1,30852323,30852529
NW_024426996.1,43725968,43726501
NW_024426663.1,39072839,39073045
NW_024426663.1,39346221,39346463
NW_024424564.1,42070566,42070778
NW_024425341.1,31249669,31249873
NW_024424230.1,23364420,23364634
NW_024423344.1,77266821,77267035
NW_024424564.1,45868334,45868534
NW_024424897.1,42980378,42980584
NW_024423786.1,30552647,30552849
NW_024423343.1,69943417,69943627
NW_024425563.1,7864804,7865001
NW_024425675.1,4591909,4592095
NW_024424230.1,57540670,57540885
NW_024423786.1,23720056,23720276
NW_024427107.1,13148512,13148727
NW_024426774.1,19849003,19849230
NW_024426552.1,18768770,18768976
NW_024424452.1,94297817,94297926
NW_024425452.1,17546284,17546559
NW_024424453.1,39559422,39559621
NW_024423343.1,30711515,30711739
NW_024425563.1,4658313,4658663
NW_024424452.1,17218154,17218346
NW_024425564.1,1728989,1729198
NW_024425008.1,4383326,4383546
NW_024426774.1,45408230,45408450
NW_024425119.1,29352387,29352599
NW_024424675.1,4392358,4392551
NW_024424897.1,22524494,22524728
NW_024423343.1,89694478,89694669
NW_024426774.1,68585976,68586050
NW_024425675.1,6936659,6936925
NW_024426774.1,7527764,7528008
NW_024424453.1,52604032,52604236
NW_024423344.1,60199672,60203133
NW_024427107.1,7188958,7189169
NW_024426008.1,18739142,18739651
NW_024424119.1,43260550,43260758
NW_024425563.1,28014630,28014843
NW_024424564.1,25555324,25555532
NW_024424675.1,20225426,20225635
NW_024425563.1,92590224,92590427
NW_024424452.1,93164508,93164760
NW_024423675.1,42269998,42270215
NW_024424119.1,40595475,40595682
NW_024426230.1,4737842,4738058
NW_024426996.1,17882723,17882958
NW_024426552.1,38403174,38403405
NW_024423343.1,3705707,3705811
NW_024426552.1,72269654,72269861
NW_024423319.1,80981873,80982073
NW_024424452.1,48794436,48794865
NW_024423675.1,57291864,57292068
NW_024426774.1,19995871,19996076
NW_024426663.1,36525606,36525826
NW_024423343.1,52261736,52261968
NW_024424119.1,35569075,35569282
